timestamp,i1_pos_switch_baseband,i1_pos_switch_original_bits,i1_pos_switch_ask_recovered,i2_pos_switch_baseband,i2_pos_switch_original_bits,i2_pos_switch_ask_recovered,i3_pos_switch_baseband,i3_pos_switch_original_bits,i3_pos_switch_ask_recovered,i4_light_barrier_baseband,i4_light_barrier_original_bits,i4_light_barrier_ask_recovered,m1_speed_baseband,m1_speed_original_bits,m1_speed_ask_recovered,m2_speed_baseband,m2_speed_original_bits,m2_speed_ask_recovered,m3_speed_baseband,m3_speed_original_bits,m3_speed_ask_recovered,current_task_baseband,current_task_original_bits,current_task_ask_recovered,current_task_duration_baseband,current_task_duration_original_bits,current_task_duration_ask_recovered,current_sub_task_baseband,current_sub_task_original_bits,current_sub_task_ask_recovered,current_pos_x_baseband,current_pos_x_original_bits,current_pos_x_ask_recovered,current_pos_y_baseband,current_pos_y_original_bits,current_pos_y_ask_recovered,target_pos_x_baseband,target_pos_x_original_bits,target_pos_x_ask_recovered,target_pos_y_baseband,target_pos_y_original_bits,target_pos_y_ask_recovered,i7_light_barrier_baseband,i7_light_barrier_original_bits,i7_light_barrier_ask_recovered,i8_color_sensor_baseband,i8_color_sensor_original_bits,i8_color_sensor_ask_recovered,o7_compressor_level_baseband,o7_compressor_level_original_bits,o7_compressor_level_ask_recovered,o8_valve_open_baseband,o8_valve_open_original_bits,o8_valve_open_ask_recovered,current_pos_z_baseband,current_pos_z_original_bits,current_pos_z_ask_recovered,target_pos_z_baseband,target_pos_z_original_bits,target_pos_z_ask_recovered,current_state_binary
2023-02-06 14:45:40,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.221432,0,0,0.62709,1,1,0.489063,0,0,0.0,0,0,0.389414,0,0,0.0,0,0,0.122929,0,0,0.148265,0,0,0.193263,0,0,0.162366,0,0,0.0,0,0,0.930165,1,1,1.0,1,1,1.0,1,1,0.079679,0,0,0.15194,0,0,1.0
2023-02-06 14:45:42,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.079717,0,0,0.458218,0,1,0.489189,0,0,0.0,0,0,0.432545,0,0,0.0,0,0,0.192972,0,0,0.105101,0,0,0.141631,0,0,0.162366,0,0,0.0,0,0,0.930165,1,1,1.0,1,1,1.0,1,1,0.039233,0,0,0.115862,0,0,1.0
2023-02-06 14:45:44,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.034087,0,0,0.419672,0,0,0.488725,0,0,0.0,0,0,0.529588,1,0,0.0,0,0,0.29205,0,0,0.102929,0,0,0.099487,0,0,0.155589,0,0,0.0,0,0,0.930165,1,1,1.0,1,1,1.0,1,1,0.021806,0,0,0.100313,0,0,1.0
2023-02-06 14:45:46,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.097962,0,0,0.432687,0,0,0.488725,0,0,0.0,0,0,0.624179,1,1,0.0,0,0,0.389468,0,0,0.118073,0,0,0.169152,0,0,0.149859,0,0,0.0,0,0,0.933075,1,1,1.0,1,1,1.0,1,1,0.043112,0,0,0.11929,0,0,1.0
2023-02-06 14:45:48,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.240072,0,0,0.401481,0,0,0.488725,0,0,0.0,0,0,0.620915,1,1,0.0,0,0,0.455718,0,0,0.136092,0,0,0.39397,0,1,0.158613,0,0,0.0,0,0,0.930165,1,1,1.0,1,1,1.0,1,1,0.100859,0,0,0.170693,0,0,1.0
2023-02-06 14:45:50,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.397573,0,0,0.341008,0,0,0.488725,0,0,0.0,0,0,0.479446,0,0,0.0,0,0,0.481877,0,0,0.153338,0,0,0.69356,1,1,0.187252,0,0,0.0,0,0,0.930165,1,1,1.0,1,1,1.0,1,1,0.170415,0,0,0.232589,0,0,1.0
2023-02-06 14:45:52,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.507374,1,1,0.334624,0,0,0.488725,0,0,0.0,0,0,0.264224,0,0,0.0,0,0,0.481355,0,0,0.167835,0,0,0.921243,1,1,0.225232,0,0,0.0,0,0,0.933075,1,1,1.0,1,1,1.0,1,1,0.220157,0,0,0.276844,0,0,1.0
2023-02-06 14:45:54,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.542847,1,1,0.40931,0,0,0.488725,0,0,0.0,0,0,0.093607,0,0,0.0,0,0,0.47475,0,0,0.175842,0,0,0.991918,1,1,0.253872,0,0,0.0,0,0,0.933075,1,1,1.0,1,1,1.0,1,1,0.235094,0,0,0.290133,0,0,1.0
2023-02-06 14:45:56,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.526204,1,1,0.496945,0,0,0.488725,0,0,0.0,0,0,0.038141,0,0,0.0,0,0,0.47363,0,0,0.176028,0,0,0.946651,1,1,0.262626,0,0,0.0,0,0,0.930165,1,1,1.0,1,0,1.0,1,1,0.225931,0,0,0.281984,0,0,1.0
2023-02-06 14:45:58,0.0,0,0,1.0,1,1,0.0,0,1,0.0,0,0,0.503042,1,1,0.521673,1,1,0.488725,0,0,0.1,0,0,0.070714,0,0,0.15,0,0,0.476915,0,0,0.172407,0,0,0.892127,1,1,0.256895,0,0,0.0,0,0,0.933075,1,1,0.0,0,0,1.0,1,1,0.215018,0,0,0.272278,0,0,0.0
2023-02-06 14:46:00,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.50037,1,1,0.485589,0,1,0.488261,0,0,0.1,0,0,0.112069,0,0,0.05,0,0,0.478897,0,0,0.170332,0,0,0.891577,1,1,0.250218,0,0,0.0,0,0,0.930165,1,1,0.0,0,0,1.0,1,1,0.214813,0,0,0.272255,0,0,0.0
2023-02-06 14:46:02,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.512336,1,1,0.450177,0,0,0.488387,0,0,0.1,0,0,0.113383,0,0,0.05,0,0,0.477669,0,0,0.171041,0,0,0.925961,1,1,0.250291,0,0,0.0,0,0,0.930165,1,1,0.0,0,0,1.0,1,1,0.22149,0,0,0.278149,0,0,0.0
2023-02-06 14:46:04,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.519899,1,1,0.454404,0,0,0.489145,0,0,0.1,0,0,0.08829,0,0,0.05,0,0,0.475857,0,0,0.173038,0,0,0.943847,1,1,0.254394,0,0,0.0,0,0,0.930165,1,1,0.0,0,0,1.0,1,1,0.225001,0,0,0.281009,0,0,0.0
2023-02-06 14:46:06,0.0,0,1,1.0,1,1,1.0,1,1,0.0,0,0,0.516046,1,1,0.48028,0,0,0.489593,0,0,0.1,0,0,0.074725,0,0,0.05,0,0,0.475914,0,0,0.17334,0,0,0.929269,1,1,0.256321,0,0,0.0,0,0,0.930165,1,1,0.0,0,0,1.0,1,1,0.222229,0,0,0.27839,0,0,0.0
2023-02-06 14:46:08,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.509387,1,1,0.490642,0,0,0.488725,0,0,0.0,0,0,0.084692,0,0,0.0,0,0,0.477253,0,0,0.172476,0,0,0.908722,1,1,0.254575,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.218253,0,0,0.275154,0,0,1.0
2023-02-06 14:46:10,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.50901,1,1,0.478684,0,0,0.48729,0,0,0.0,0,0,0.09981,0,0,0.0,0,0,0.477888,0,0,0.172001,0,0,0.908555,1,1,0.252534,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.218266,0,0,0.275662,0,0,1.0
2023-02-06 14:46:12,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.512805,1,1,0.465782,0,0,0.487596,0,0,0.0,0,0,0.100687,0,0,0.0,0,0,0.47724,0,0,0.172352,0,0,0.924335,1,1,0.252778,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.22137,0,0,0.278317,0,0,1.0
2023-02-06 14:46:14,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.514382,1,1,0.467454,0,0,0.490146,0,0,0.0,0,0,0.090398,0,0,0.0,0,0,0.47655,0,0,0.172713,0,0,0.933299,1,1,0.254107,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.223108,0,0,0.27898,0,0,1.0
2023-02-06 14:46:16,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.51305,1,1,0.476861,0,0,0.49159,0,0,0.0,0,0,0.084287,0,0,0.0,0,0,0.476791,0,0,0.172467,0,0,0.925086,1,1,0.254331,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.221431,0,0,0.276989,0,0,1.0
2023-02-06 14:46:18,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.5126,1,1,0.480335,0,0,0.488725,0,0,0.0,0,0,0.088446,0,0,0.0,0,0,0.477374,0,0,0.172114,0,0,0.912167,1,1,0.253633,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.218833,0,0,0.275669,0,0,1.0
2023-02-06 14:46:20,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.513938,1,1,0.475794,0,0,0.484407,0,0,0.0,0,0,0.09523,0,0,0.0,0,0,0.477267,0,0,0.172419,0,0,0.912167,1,1,0.253633,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.218873,0,0,0.277199,0,0,1.0
2023-02-06 14:46:22,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.512826,1,1,0.471554,0,0,0.485488,0,0,0.0,0,0,0.095929,0,0,0.0,0,0,0.476624,0,0,0.17292,0,0,0.925276,1,1,0.254331,0,0,0.0,0,0,0.933075,1,1,0.0,0,0,1.0,1,1,0.221512,0,0,0.279173,0,0,1.0
2023-02-06 14:46:24,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.509416,1,1,0.472485,0,0,0.492628,0,0,0.0,0,0,0.091027,0,0,0.0,0,0,0.476592,0,0,0.172305,0,0,0.933862,1,1,0.254107,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.223199,0,0,0.278203,0,0,1.0
2023-02-06 14:46:26,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.509646,1,1,0.475111,0,0,0.496308,0,0,0.0,0,0,0.08736,0,0,0.0,0,0,0.477466,0,0,0.171626,0,0,0.92451,1,1,0.252778,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.221244,0,0,0.27519,0,0,1.0
2023-02-06 14:46:28,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.515813,1,1,0.475812,0,0,0.488725,0,0,0.0,0,0,0.089165,0,0,0.0,0,0,0.477966,0,0,0.171557,0,0,0.907636,1,1,0.252534,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.217836,0,0,0.274782,0,0,1.0
2023-02-06 14:46:30,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.51984,1,1,0.474507,0,0,0.477833,0,0,0.0,0,0,0.093803,0,0,0.0,0,0,0.477,0,0,0.172944,0,0,0.907636,1,1,0.254575,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.217937,0,0,0.27864,0,0,1.0
2023-02-06 14:46:32,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.513511,1,1,0.473717,0,0,0.480631,0,0,0.0,0,0,0.095263,0,0,0.0,0,0,0.475625,0,0,0.174088,0,0,0.929833,1,1,0.256321,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.222592,0,0,0.281814,0,0,1.0
2023-02-06 14:46:34,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.502714,1,1,0.474125,0,0,0.498525,0,0,0.0,0,0,0.091184,0,0,0.0,0,0,0.476001,0,0,0.172887,0,0,0.945943,1,1,0.254394,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.225816,0,0,0.278492,0,0,1.0
2023-02-06 14:46:36,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.504466,1,1,0.474814,0,0,0.508159,1,0,0.0,0,0,0.086386,0,0,0.0,0,0,0.478168,0,0,0.170354,0,0,0.926729,1,1,0.250291,0,0,0.0,0,0,0.933075,1,1,0.0,0,0,1.0,1,1,0.221692,0,0,0.271489,0,0,1.0
2023-02-06 14:46:38,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.522158,1,1,0.474929,0,0,0.488725,0,0,0.0,0,0,0.087938,0,0,0.0,0,0,0.479012,0,0,0.170296,0,0,0.88898,1,1,0.250218,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.213951,0,0,0.271324,0,0,1.0
2023-02-06 14:46:40,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.532316,1,1,0.474507,0,0,0.457317,0,0,0.0,0,0,0.0953,0,0,0.0,0,0,0.476254,0,0,0.174325,0,0,0.88898,1,1,0.256895,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.21424,0,0,0.282449,0,0,1.0
2023-02-06 14:46:42,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.510572,1,1,0.474507,0,0,0.462169,0,0,0.0,0,0,0.098175,0,0,0.0,0,0,0.473136,0,0,0.177735,0,0,0.948706,1,1,0.262626,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.226697,0,0,0.291856,0,0,1.0
2023-02-06 14:46:44,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.476665,0,1,0.474507,0,0,0.529295,1,0,0.0,0,0,0.090305,0,0,0.0,0,0,0.475734,0,0,0.172526,0,0,0.999206,1,1,0.253872,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.23665,0,0,0.277486,0,0,1.0
2023-02-06 14:46:46,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.496377,0,1,0.474507,0,0,0.621453,1,1,0.0,0,0,0.083259,0,0,0.0,0,0,0.482665,0,0,0.155483,0,0,0.922058,1,1,0.225232,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.219654,0,0,0.230472,0,0,1.0
2023-02-06 14:46:48,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.620163,1,1,0.474507,0,0,0.664737,1,1,0.0,0,0,0.102643,0,0,0.0,0,0,0.477887,0,0,0.132882,0,0,0.669659,1,1,0.187252,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.166425,0,0,0.168126,0,0,1.0
2023-02-06 14:46:50,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.81361,1,1,0.474507,0,0,0.621453,1,1,0.0,0,0,0.160043,0,0,0.0,0,0,0.43828,0,0,0.11584,0,0,0.334948,0,0,0.158613,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.096763,0,0,0.121113,0,0,1.0
2023-02-06 14:46:52,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.962164,1,1,0.474507,0,0,0.529295,1,1,0.0,0,0,0.230241,0,0,0.0,0,0,0.353506,0,0,0.11063,0,0,0.082549,0,0,0.149859,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.04478,0,0,0.106743,0,0,1.0
2023-02-06 14:46:54,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.962164,1,1,0.474507,0,0,0.462169,0,1,0.0,0,0,0.264815,0,0,0.0,0,0,0.240206,0,0,0.11404,0,0,0.005401,0,0,0.155589,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.02925,0,0,0.116149,0,0,1.0
2023-02-06 14:46:56,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.81361,1,1,0.474507,0,0,0.457317,0,0,0.0,0,0,0.235104,0,0,0.0,0,0,0.13465,0,0,0.118073,0,0,0.055901,0,0,0.162366,0,0,0.0,0,0,0.933075,1,1,0.0,0,0,1.0,1,1,0.039865,0,0,0.127274,0,0,1.0
2023-02-06 14:46:58,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.620163,1,1,0.474507,0,0,0.488725,0,1,0.0,0,0,0.161059,0,0,0.0,0,0,0.068007,0,0,0.118073,0,0,0.115627,0,0,0.162366,0,0,0.0,0,0,0.933075,1,1,0.0,0,0,1.0,1,1,0.052077,0,0,0.127274,0,0,1.0
2023-02-06 14:47:00,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.496377,0,1,0.474507,0,0,0.508159,1,1,0.0,0,0,0.093856,0,0,0.0,0,0,0.04597,0,0,0.115578,0,0,0.115627,0,0,0.158173,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.051899,0,0,0.120391,0,0,1.0
2023-02-06 14:47:02,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.476665,0,0,0.474507,0,0,0.498525,0,1,0.0,0,0,0.069629,0,0,0.0,0,0,0.050207,0,0,0.114319,0,0,0.078671,0,0,0.156058,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.044252,0,0,0.116919,0,0,1.0
2023-02-06 14:47:04,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.510572,1,0,0.474507,0,0,0.480631,0,0,0.0,0,0,0.082295,0,0,0.0,0,0,0.057576,0,0,0.115359,0,0,0.060036,0,0,0.157805,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.040516,0,0,0.119786,0,0,1.0
2023-02-06 14:47:06,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.532316,1,1,0.474507,0,0,0.477833,0,0,0.0,0,0,0.099951,0,0,0.0,0,0,0.057485,0,0,0.116757,0,0,0.075427,0,0,0.160155,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.043763,0,0,0.123644,0,0,1.0
2023-02-06 14:47:08,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.522158,1,1,0.474507,0,0,0.488725,0,0,0.0,0,0,0.101126,0,0,0.0,0,0,0.05328,0,0,0.116757,0,0,0.096139,0,0,0.160155,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.047998,0,0,0.123644,0,0,1.0
2023-02-06 14:47:10,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.504033,1,1,0.474507,0,0,0.496308,0,0,0.0,0,0,0.090675,0,0,0.0,0,0,0.051592,0,0,0.115783,0,0,0.096139,0,0,0.158519,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.047928,0,0,0.120958,0,0,1.0
2023-02-06 14:47:12,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.501966,1,1,0.474507,0,0,0.492628,0,0,0.0,0,0,0.084631,0,0,0.0,0,0,0.053583,0,0,0.115282,0,0,0.081719,0,0,0.157676,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.044944,0,0,0.119576,0,0,1.0
2023-02-06 14:47:14,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.513155,1,1,0.474507,0,0,0.485488,0,0,0.0,0,0,0.088611,0,0,0.0,0,0,0.05569,0,0,0.115698,0,0,0.074297,0,0,0.158375,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.043456,0,0,0.120722,0,0,1.0
2023-02-06 14:47:16,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.520294,1,1,0.474507,0,0,0.484407,0,0,0.0,0,0,0.094822,0,0,0.0,0,0,0.055374,0,0,0.116252,0,0,0.080452,0,0,0.159307,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.044754,0,0,0.122252,0,0,1.0
2023-02-06 14:47:18,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0.516267,1,1,0.474507,0,0,0.488725,0,0,0.0,0,0,0.095273,0,0,0.0,0,0,0.053738,0,0,0.116252,0,0,0.088663,0,0,0.159307,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.046433,0,0,0.122252,0,0,1.0
2023-02-06 14:47:20,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.509194,1,1,0.474507,0,0,0.49159,0,0,0.2,0,0,0.091183,0,0,0.35,0,0,0.053095,0,0,0.115884,0,0,0.088663,0,0,0.158688,0,0,0.0,0,0,0.939864,1,1,0.0,0,0,1.0,1,1,0.046407,0,0,0.121237,0,0,0.0
2023-02-06 14:47:22,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.508659,1,1,0.474507,0,0,0.490146,0,0,0.2,0,0,0.088739,0,0,0.35,0,0,0.053872,0,0,0.115702,0,0,0.083215,0,0,0.158382,0,0,0.0,0,0,0.933075,1,1,0.0,0,0,1.0,1,1,0.04528,0,0,0.120733,0,0,0.0
2023-02-06 14:47:24,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.513319,1,1,0.474507,0,0,0.487596,0,0,0.2,0,0,0.090241,0,0,0.35,0,0,0.05464,0,0,0.115847,0,0,0.080511,0,0,0.158625,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.044737,0,0,0.121133,0,0,0.0
2023-02-06 14:47:26,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.515902,1,1,0.474507,0,0,0.48729,0,0,0.2,0,0,0.092624,0,0,0.35,0,0,0.054425,0,0,0.116031,0,0,0.082658,0,0,0.158935,0,0,0.0,0,0,0.933075,1,1,0.0,0,0,1.0,1,1,0.04519,0,0,0.121641,0,0,0.0
2023-02-06 14:47:28,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0.513753,1,1,0.474507,0,0,0.488725,0,0,0.2,0,0,0.092807,0,0,0.35,0,0,0.05375,0,0,0.116031,0,0,0.085387,0,0,0.158935,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.045748,0,0,0.121641,0,0,0.0
2023-02-06 14:47:30,0.0,0,0,1.0,1,1,0.0,0,0,0.0,0,0,0.511081,1,1,0.474507,0,0,0.489593,0,0,0.2,0,0,0.091337,0,0,0.35,0,0,0.053551,0,0,0.11592,0,0,0.085387,0,0,0.158747,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.04574,0,0,0.121334,0,0,0.0
2023-02-06 14:47:32,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.511471,1,1,0.474507,0,0,0.489609,0,0,0.0,0,0,0.090457,0,0,0.0,0,0,0.053892,0,0,0.115866,0,0,0.082853,0,0,0.158657,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.045236,0,0,0.121185,0,0,1.0
2023-02-06 14:47:34,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.513653,1,1,0.474507,0,0,0.488725,0,0,0.0,0,0,0.091175,0,0,0.0,0,0,0.054103,0,0,0.115886,0,0,0.081411,0,0,0.15869,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.044907,0,0,0.121116,0,0,1.0
2023-02-06 14:47:36,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.513742,1,1,0.474507,0,0,0.487841,0,0,0.0,0,0,0.092088,0,0,0.0,0,0,0.05387,0,0,0.115929,0,0,0.082853,0,0,0.158761,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.045153,0,0,0.121142,0,0,1.0
2023-02-06 14:47:38,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.511447,1,1,0.474507,0,0,0.487857,0,0,0.0,0,0,0.091958,0,0,0.0,0,0,0.053665,0,0,0.11595,0,0,0.085387,0,0,0.158797,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.045683,0,0,0.121314,0,0,1.0
2023-02-06 14:47:40,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.510637,1,1,0.474507,0,0,0.488725,0,0,0.0,0,0,0.091156,0,0,0.0,0,0,0.053934,0,0,0.115993,0,0,0.085387,0,0,0.158872,0,0,0.0,0,0,0.933075,1,1,0.0,0,0,1.0,1,1,0.045777,0,0,0.121667,0,0,1.0
2023-02-06 14:47:42,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.512934,1,1,0.474507,0,0,0.49016,0,0,0.0,0,0,0.090904,0,0,0.0,0,0,0.054342,0,0,0.115993,0,0,0.082658,0,0,0.158872,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.045275,0,0,0.121667,0,0,1.0
2023-02-06 14:47:44,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.515215,1,1,0.474507,0,0,0.489854,0,0,0.0,0,0,0.091638,0,0,0.0,0,0,0.054252,0,0,0.115921,0,0,0.080511,0,0,0.158748,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.044725,0,0,0.121083,0,0,1.0
2023-02-06 14:47:46,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.513334,1,1,0.474507,0,0,0.487304,0,0,0.0,0,0,0.092308,0,0,0.0,0,0,0.053705,0,0,0.115865,0,0,0.083215,0,0,0.158651,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.0451,0,0,0.120623,0,0,1.0
2023-02-06 14:47:48,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.508934,1,1,0.474507,0,0,0.48586,0,0,0.0,0,0,0.091624,0,0,0.0,0,0,0.053584,0,0,0.115936,0,0,0.088663,0,0,0.158773,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.046256,0,0,0.121202,0,0,1.0
2023-02-06 14:47:50,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.508934,1,1,0.474507,0,0,0.488725,0,0,0.0,0,0,0.09035,0,0,0.0,0,0,0.054383,0,0,0.116079,0,0,0.088663,0,0,0.159021,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.046566,0,0,0.122369,0,0,1.0
2023-02-06 14:47:52,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.515064,1,1,0.474507,0,0,0.493043,0,0,0.0,0,0,0.090425,0,0,0.0,0,0,0.055152,0,0,0.116079,0,0,0.080452,0,0,0.159021,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.045056,0,0,0.122369,0,0,1.0
2023-02-06 14:47:54,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.519594,1,1,0.474507,0,0,0.491962,0,0,0.0,0,0,0.092441,0,0,0.0,0,0,0.054595,0,0,0.115864,0,0,0.074297,0,0,0.158648,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.043456,0,0,0.12061,0,0,1.0
2023-02-06 14:47:56,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.514095,1,1,0.474507,0,0,0.484822,0,0,0.0,0,0,0.093867,0,0,0.0,0,0,0.053097,0,0,0.115703,0,0,0.081719,0,0,0.158368,0,0,0.0,0,0,0.936954,1,1,0.0,0,0,1.0,1,1,0.044471,0,0,0.119292,0,0,1.0
2023-02-06 14:47:58,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.503042,1,1,0.474507,0,0,0.481142,0,0,0.0,0,1,0.092005,0,0,0.0,0,0,0.052842,0,0,0.115897,0,0,0.096139,0,0,0.158705,0,0,0.0,0,0,0.935015,1,1,0.0,0,0,1.0,1,1,0.047545,0,0,0.120882,0,0,1.0
